Program Name,Cost
program_a7-c4-03,558521540.0
program_a11-c3-02,585058700.0
program_a18-c7-09,554411260.0
program_a19-c8-07,421060700.0
program_a19-c8-06,432452860.0
program_a11-c3-03,563422500.0
program_a7-c4-02,593003460.0
program_a18-c7-08,565376900.0
program_a7-c30-05,402794900.0
program_a6-c5-09,626470200.0
program_a10-c2-08,701048300.0
program_a6-c31-01,691342850.0
program_a10-c5-01,813649300.0
program_a19-c6-03,540933440.0
program_a11-c32-04,412520000.0
program_a15-c28-09,419524030.0
program_a21-c10-03,499980320.0
program_a23-c5-07,484667900.0
program_a22-c21-05,541245400.0
program_a3-c9-06,521062820.0
program_a5-c28-06,411884480.0
program_a23-c27-08,431666780.0
program_a2-c6-08,612590600.0
program_a20-c11-07,522297300.0
program_a7-c18-04,487091900.0
program_a24-c24-02,589212000.0
program_a4-c29-02,646798400.0
program_a23-c20-01,553386750.0
program_a2-c1-01,904909600.0
program_a7-c11-08,396084060.0
program_a8-c24-05,446580500.0
program_a10-c15-04,537785700.0
program_a18-c23-03,564570300.0
program_a4-c27-07,399689600.0
program_a14-c8-05,630499460.0
program_a14-c20-01,815363260.0
program_a14-c27-08,392504000.0
program_a17-c11-07,403280740.0
program_a7-c16-01,567583000.0
program_a22-c3-05,727136800.0
program_a13-c24-02,488491800.0
program_a3-c23-04,411900770.0
program_a2-c25-09,537185700.0
program_a5-c26-03,449082720.0
program_a15-c21-05,440256640.0
program_a3-c7-03,529194800.0
program_a1-c13-06,431916500.0
program_a9-c25-01,586548500.0
program_a19-c22-07,386154370.0
program_a11-c13-09,408428600.0
program_a9-c22-08,395989340.0
program_a22-c28-09,374745340.0
program_a12-c25-06,526390050.0
program_a16-c10-03,682802200.0
program_a6-c17-05,668134460.0
program_a14-c18-05,619223900.0
program_a23-c11-09,403283000.0
program_a20-c27-06,436510850.0
program_a24-c12-03,579431600.0
program_a17-c29-03,448818240.0
program_a6-c28-08,372479970.0
program_a22-c17-04,697291800.0
program_a15-c19-01,608148100.0
program_a5-c5-01,618196300.0
program_a5-c2-08,509167650.0
program_a13-c5-09,502353180.0
program_a16-c28-07,371611040.0
program_a21-c26-02,497691400.0
program_a9-c14-09,394236930.0
program_a11-c25-08,462056260.0
program_a21-c28-07,417213380.0
program_a2-c14-01,814128800.0
program_a12-c13-07,490539420.0
program_a6-c21-04,574357760.0
program_a16-c26-02,658935500.0
program_a2-c13-08,526561300.0
program_a15-c17-04,566882500.0
program_a5-c10-02,535630850.0
program_a22-c19-01,770254500.0
program_a19-c14-06,391803100.0
program_a11-c22-01,548336060.0
program_a1-c25-07,476479040.0
program_a14-c11-09,485165500.0
program_a17-c27-06,417183140.0
program_a3-c15-05,400218200.0
program_a13-c12-03,476100260.0
program_a20-c29-03,580891900.0
program_a7-c27-09,414805860.0
program_a18-c15-02,648297340.0
program_a12-c4-02,729701760.0
program_a10-c23-05,466711520.0
program_a8-c12-04,578263940.0
program_a23-c18-05,436492350.0
program_a4-c11-06,539807300.0
program_a4-c3-03,799373500.0
program_a21-c4-04,510694850.0
program_a1-c8-05,455654460.0
program_a23-c30-04,416126500.0
program_a9-c4-09,439120770.0
program_a16-c7-03,721821300.0
program_a19-c32-02,439551040.0
program_a16-c9-06,668816300.0
program_a2-c32-05,384801730.0
program_a20-c2-06,768736700.0
program_a14-c30-04,468837380.0
program_a17-c1-01,648923650.0
program_a8-c5-02,822721860.0
program_a17-c6-08,419164600.0
program_a20-c25-03,663174300.0
program_a3-c19-05,437152800.0
program_a24-c10-06,522587460.0
program_a24-c3-02,763178050.0
program_a23-c14-05,404175500.0
program_a18-c19-02,696773800.0
program_a12-c8-02,678345150.0
program_a11-c29-08,436360740.0
program_a9-c18-09,392560220.0
program_a22-c12-08,430906080.0
program_a2-c18-01,841615360.0
program_a21-c24-07,394217600.0
program_a1-c29-07,411440060.0
program_a19-c18-06,432525950.0
program_a22-c15-01,743749060.0
program_a5-c7-04,482390000.0
program_a6-c24-08,362022400.0
program_a5-c9-01,610930200.0
program_a5-c12-07,390074240.0
program_a15-c15-01,577652400.0
program_a1-c27-02,521841440.0
program_a9-c11-05,431856300.0
program_a11-c20-04,411075500.0
program_a19-c16-03,428147520.0
program_a13-c9-09,507803330.0
program_a15-c12-08,384859300.0
program_a12-c11-02,679405000.0
program_a2-c16-04,539419800.0
program_a16-c24-07,375516670.0
program_a6-c23-01,735131840.0
program_a3-c10-09,390309540.0
program_a8-c10-01,813760000.0
program_a12-c6-07,568541950.0
program_a18-c17-07,632110340.0
program_a4-c13-03,666521900.0
program_a14-c14-05,536273440.0
program_a10-c26-09,385229200.0
program_a8-c17-08,656543940.0
program_a17-c25-03,506854270.0
program_a7-c22-05,395884480.0
program_a13-c10-06,432591260.0
program_a8-c9-02,795749600.0
program_a23-c32-01,499655460.0
program_a21-c6-01,602198900.0
program_a16-c5-06,711984000.0
program_a9-c8-09,401145950.0
program_a9-c30-08,427147500.0
program_a19-c30-07,411640670.0
program_a21-c8-04,455607170.0
program_a3-c31-04,406157340.0
program_a17-c3-04,553987900.0
program_a14-c32-01,740647600.0
program_a8-c7-07,609420900.0
program_a1-c4-05,519874140.0
program_a18-c31-03,486678750.0
program_a6-c9-09,593213060.0
program_a10-c9-01,798290600.0
program_a18-c2-04,759717250.0
program_a7-c6-07,447107620.0
program_a7-c8-02,545871550.0
program_a10-c31-05,401015700.0
program_a19-c4-06,489300640.0
program_a10-c7-04,660208640.0
program_a11-c30-01,519569250.0
program_a2-c29-09,402791600.0
program_a9-c29-01,557436800.0
program_a22-c24-09,361216220.0
program_a23-c7-02,537457900.0
program_a21-c12-06,393740770.0
program_a12-c29-06,423165730.0
program_a14-c4-05,724522560.0
program_a10-c19-04,596525000.0
program_a8-c28-05,419127780.0
program_a2-c3-04,815636400.0
program_a23-c22-04,410716900.0
program_a13-c28-02,482842980.0
program_a20-c13-02,737552060.0
program_a24-c26-07,403179940.0
program_a8-c21-09,457435360.0
program_a10-c10-08,493829300.0
program_a24-c28-02,569575900.0
program_a7-c14-04,423066270.0
program_a17-c13-02,526454080.0
program_a3-c21-01,604095100.0
program_a13-c26-07,400548200.0
program_a22-c6-09,557683300.0
program_a3-c26-08,408448860.0
program_a18-c21-06,497307420.0
program_a10-c17-01,797326000.0
program_a14-c22-04,559965060.0
program_a4-c25-02,708758660.0
program_a15-c24-09,393398560.0
program_a2-c20-05,533874100.0
program_a12-c27-03,535760960.0
program_a23-c9-07,490469120.0
program_a16-c12-06,487031070.0
program_a6-c12-09,405586370.0
program_a5-c24-06,391047550.0
program_a15-c2-07,539013060.0
program_a19-c20-02,523103230.0
program_a11-c16-05,396977020.0
program_a9-c27-04,425866750.0
program_a1-c11-03,523597800.0
program_a3-c5-06,523405000.0
program_a14-c22-06,460446900.0
program_a10-c17-03,726179300.0
program_a18-c21-04,573670100.0
program_a8-c26-02,673135700.0
program_a17-c14-09,396032100.0
program_a3-c21-03,500403500.0
program_a13-c26-05,415050400.0
program_a7-c14-06,391138720.0
program_a4-c22-09,369493150.0
program_a11-c16-07,399732800.0
program_a3-c5-04,562045300.0
program_a1-c11-01,635710700.0
program_a9-c27-06,415943330.0
program_a15-c2-05,569396540.0
program_a15-c23-02,501765760.0
program_a5-c24-04,391991260.0
program_a12-c20-08,387563500.0
program_a6-c15-02,649471900.0
program_a16-c12-04,564984300.0
program_a23-c9-05,511944420.0
program_a2-c20-07,456916320.0
program_a12-c27-01,698938050.0
program_a1-c16-08,376896500.0
program_a19-c27-09,415706620.0
program_a12-c29-04,481807460.0
program_a21-c12-04,419677470.0
program_a11-c18-02,529595360.0
program_a9-c29-03,452877100.0
program_a22-c23-02,648400700.0
program_a24-c26-05,451667330.0
program_a18-c28-08,373319840.0
program_a23-c22-06,400646340.0
program_a2-c3-06,772858100.0
program_a10-c19-06,516433950.0
program_a8-c28-07,373872670.0
program_a14-c4-07,671743200.0
program_a20-c14-09,427366400.0
program_a7-c32-02,439286400.0
program_a11-c8-08,402790980.0
program_a10-c31-07,379192220.0
program_a11-c30-03,419079170.0
program_a19-c4-04,530150240.0
program_a10-c7-06,604743000.0
program_a10-c9-03,725718850.0
program_a7-c6-05,483629300.0
program_a18-c2-06,724420030.0
program_a19-c30-05,403616000.0
program_a20-c7-08,590895360.0
program_a2-c30-02,638816960.0
program_a18-c31-01,689969340.0
program_a8-c7-05,660146560.0
program_a1-c4-07,484101540.0
program_a14-c32-03,495040640.0
program_a17-c3-06,516751460.0
program_a13-c31-09,413100540.0
program_a21-c8-06,422202940.0
program_a3-c31-06,411049660.0
program_a21-c6-03,520380930.0
program_a23-c32-03,409264130.0
program_a24-c31-09,387549300.0
program_a16-c5-04,759345800.0
program_a16-c24-05,432224800.0
program_a6-c23-03,565241500.0
program_a2-c16-06,467157340.0
program_a19-c11-08,396716700.0
program_a1-c20-09,369177570.0
program_a9-c11-07,404457400.0
program_a19-c16-01,567067600.0
program_a11-c20-06,391249730.0
program_a5-c12-05,398812060.0
program_a5-c9-03,555100200.0
program_a15-c15-03,450897630.0
program_a12-c16-09,386249300.0
program_a13-c10-04,490841920.0
program_a3-c17-02,607447600.0
program_a17-c25-01,579680450.0
program_a7-c22-07,385347740.0
program_a4-c14-08,428856350.0
program_a4-c13-01,795750700.0
program_a14-c14-07,474199550.0
program_a8-c10-03,697097860.0
program_a18-c17-05,666955970.0
program_a12-c6-05,609420700.0
program_a10-c21-02,696300000.0
program_a24-c19-08,436200030.0
program_a17-c22-08,398010880.0
program_a23-c14-07,400566000.0
program_a13-c19-08,391715040.0
program_a20-c22-08,392324580.0
program_a24-c4-09,570836200.0
program_a24-c10-04,588626800.0
program_a3-c19-07,400590370.0
program_a20-c25-01,789695740.0
program_a4-c8-08,550889540.0
program_a5-c7-06,442996480.0
program_a22-c15-03,588370200.0
program_a1-c29-05,420937820.0
program_a19-c18-04,487066720.0
program_a21-c24-05,389542000.0
program_a2-c18-03,720714100.0
program_a20-c2-04,802413400.0
program_a2-c32-07,361465000.0
program_a16-c9-04,718586560.0
program_a15-c31-02,460557250.0
program_a12-c32-08,383157570.0
program_a4-c30-09,370820260.0
program_a8-c2-09,723417800.0
program_a1-c6-02,598254000.0
program_a14-c30-06,388353700.0
program_a23-c30-06,426681000.0
program_a1-c8-07,425377250.0
program_a21-c4-06,472767900.0
program_a9-c3-02,604895360.0
program_a22-c31-02,581408200.0
program_a16-c7-01,815882430.0
program_a11-c22-03,434508700.0
program_a19-c14-04,423412320.0
program_a1-c25-05,497562720.0
program_a9-c13-02,533643620.0
program_a22-c19-03,645737300.0
program_a15-c17-06,542369150.0
program_a16-c21-09,443395940.0
program_a6-c21-06,497533660.0
program_a2-c14-03,645836600.0
program_a12-c13-05,539916000.0
program_a21-c28-05,406823200.0
program_a5-c17-09,508680450.0
program_a4-c3-01,845697660.0
program_a14-c16-02,681873540.0
program_a4-c11-04,620624830.0
program_a23-c18-07,407908400.0
program_a10-c23-07,401773020.0
program_a8-c12-06,500941800.0
program_a24-c8-09,522945950.0
program_a13-c15-08,381484700.0
program_a20-c29-01,759571800.0
program_a3-c15-07,389021000.0
program_a13-c12-01,611771000.0
program_a7-c20-02,523375230.0
program_a17-c27-04,424085950.0
program_a18-c12-09,405841470.0
program_a12-c3-09,628131840.0
program_a4-c4-08,620392800.0
program_a17-c29-01,550437400.0
program_a24-c12-01,721990800.0
program_a20-c27-04,524151680.0
program_a4-c18-08,494254850.0
program_a23-c16-02,455084860.0
program_a14-c18-07,548164000.0
program_a24-c15-08,413962800.0
program_a16-c28-05,407986200.0
program_a15-c19-03,506215600.0
program_a5-c5-03,564332100.0
program_a22-c17-06,655164600.0
program_a13-c2-02,657061000.0
program_a21-c21-09,407855260.0
program_a22-c3-07,687384700.0
program_a3-c23-06,389823740.0
program_a17-c11-05,427472480.0
program_a7-c16-03,427869660.0
program_a18-c24-08,362713300.0
program_a4-c27-05,461512220.0
program_a14-c20-03,649061600.0
program_a14-c8-07,583135170.0
program_a8-c24-07,383707420.0
program_a18-c23-01,733517250.0
program_a10-c15-06,468582600.0
program_a13-c23-09,382667330.0
program_a20-c18-09,485043780.0
program_a16-c10-01,802220350.0
program_a6-c17-07,633051260.0
program_a12-c25-04,570909100.0
program_a2-c22-02,716624800.0
program_a15-c7-09,421119200.0
program_a5-c21-08,408451460.0
program_a9-c25-03,512550500.0
program_a1-c13-04,482957700.0
program_a3-c7-01,616994200.0
program_a19-c22-05,396490880.0
program_a11-c14-02,482662800.0
program_a5-c26-01,556534340.0
program_a15-c21-07,412384160.0
program_a16-c17-08,645312300.0
program_a5-c28-04,404887100.0
program_a3-c9-04,553215170.0
program_a22-c21-07,478838240.0
program_a21-c17-08,518793950.0
program_a21-c10-01,593679940.0
program_a23-c5-05,513757400.0
program_a6-c19-02,698186900.0
program_a23-c20-03,441356030.0
program_a14-c6-02,812484500.0
program_a24-c23-09,373421280.0
program_a17-c18-09,392342700.0
program_a7-c18-06,432219600.0
program_a20-c11-05,588923970.0
program_a17-c30-08,429639070.0
program_a7-c30-07,410734430.0
program_a6-c2-02,799144060.0
program_a11-c32-06,428120260.0
program_a10-c5-03,759769400.0
program_a19-c6-01,628042750.0
program_a6-c31-03,486859000.0
program_a1-c32-09,413924930.0
program_a19-c8-04,470665060.0
program_a11-c4-08,438036100.0
program_a7-c3-09,497476320.0
program_a11-c3-01,608368100.0
program_a20-c30-08,371114500.0
program_a7-c3-08,511626700.0
program_a11-c4-09,430112670.0
program_a20-c30-09,370313120.0
program_a7-c4-01,634918600.0
program_a19-c8-05,448359100.0
program_a10-c5-02,786255940.0
program_a11-c32-07,434751680.0
program_a6-c2-03,780122430.0
program_a1-c32-08,409595460.0
program_a6-c31-02,572706940.0
program_a17-c30-09,434094500.0
program_a7-c30-06,406206500.0
program_a17-c18-08,397564700.0
program_a24-c23-08,380108260.0
program_a14-c6-03,769305340.0
program_a4-c29-01,750005400.0
program_a23-c20-02,489356930.0
program_a20-c11-04,632509060.0
program_a7-c18-07,413438400.0
program_a24-c24-01,690451400.0
program_a21-c17-09,513897570.0
program_a22-c21-06,507138180.0
program_a3-c9-05,535572960.0
program_a5-c28-05,406691000.0
program_a6-c19-03,638661300.0
program_a23-c5-04,531795040.0
program_a5-c21-09,406905700.0
program_a15-c7-08,429633340.0
program_a2-c22-03,630569400.0
program_a12-c25-05,545098800.0
program_a6-c17-06,648946800.0
program_a16-c17-09,632881800.0
program_a15-c21-06,423133660.0
program_a19-c22-04,416762850.0
program_a11-c14-03,438280600.0
program_a9-c25-02,541480450.0
program_a1-c13-05,453676800.0
program_a18-c24-09,359618600.0
program_a7-c16-02,482611200.0
program_a17-c11-04,451908380.0
program_a3-c23-07,388955100.0
program_a22-c3-06,706676740.0
program_a13-c24-01,582803460.0
program_a20-c18-08,507348830.0
program_a13-c23-08,381562660.0
program_a10-c15-07,445064580.0
program_a8-c24-06,408808060.0
program_a14-c20-02,728230600.0
program_a14-c8-06,603026200.0
program_a4-c27-04,510691140.0
program_a16-c28-04,454309120.0
program_a21-c26-01,562791940.0
program_a21-c21-08,409986980.0
program_a13-c2-03,634965600.0
program_a22-c17-07,639155260.0
program_a5-c5-02,589631300.0
program_a15-c19-02,552623000.0
program_a4-c18-09,471040160.0
program_a20-c27-05,475198400.0
program_a24-c15-09,403064000.0
program_a14-c18-06,580394100.0
program_a23-c16-03,415777800.0
program_a13-c15-09,380608770.0
program_a24-c8-08,529459800.0
program_a8-c12-07,473867100.0
program_a12-c4-01,769866050.0
program_a10-c23-06,428836300.0
program_a18-c15-01,736613060.0
program_a23-c18-06,419324740.0
program_a4-c11-05,576628700.0
program_a14-c16-03,597405800.0
program_a4-c4-09,605441800.0
program_a18-c12-08,420894080.0
program_a12-c3-08,643541250.0
program_a17-c27-05,417131700.0
program_a7-c20-03,466083300.0
program_a3-c15-06,392181120.0
program_a16-c21-08,463977540.0
program_a5-c10-01,587665900.0
program_a15-c17-07,533721100.0
program_a22-c19-02,704335040.0
program_a1-c25-04,514898100.0
program_a9-c13-03,491891900.0
program_a11-c22-02,481030340.0
program_a19-c14-05,402326560.0
program_a5-c17-08,513479460.0
program_a21-c28-04,406009540.0
program_a12-c13-04,574299500.0
program_a2-c14-02,724857400.0
program_a16-c26-01,756876200.0
program_a6-c21-07,468818140.0
program_a22-c31-03,496992130.0
program_a9-c3-03,582043900.0
program_a1-c8-06,438115940.0
program_a23-c30-07,432537440.0
program_a21-c4-07,459144160.0
program_a8-c2-08,738598000.0
program_a4-c30-08,370472580.0
program_a14-c30-07,373280260.0
program_a8-c5-01,848936960.0
program_a1-c6-03,555873400.0
program_a2-c32-06,367315780.0
program_a20-c2-05,785395000.0
program_a12-c32-09,386635500.0
program_a19-c32-01,534281020.0
program_a15-c31-03,418632450.0
program_a16-c9-05,691979600.0
program_a19-c18-05,456837600.0
program_a1-c29-04,437243940.0
program_a22-c15-02,656857340.0
program_a5-c7-07,430206430.0
program_a2-c18-02,779594100.0
program_a21-c24-04,393736130.0
program_a24-c4-08,581994000.0
program_a20-c22-09,376537900.0
program_a13-c19-09,384126240.0
program_a23-c14-06,400800770.0
program_a12-c8-01,741386430.0
program_a18-c19-01,764136640.0
program_a4-c8-09,542137100.0
program_a3-c19-06,415032770.0
program_a24-c10-05,552501300.0
program_a24-c3-01,786704260.0
program_a4-c14-09,413281860.0
program_a7-c22-06,387511840.0
program_a3-c17-03,584831900.0
program_a13-c10-05,458268700.0
program_a17-c22-09,400827460.0
program_a24-c19-09,413606880.0
program_a18-c17-04,689952800.0
program_a10-c21-03,634624060.0
program_a12-c6-04,638475400.0
program_a8-c10-02,753519040.0
program_a14-c14-06,501390500.0
program_a1-c20-08,370047070.0
program_a19-c11-09,392015940.0
program_a2-c16-07,443678560.0
program_a12-c11-01,743124350.0
program_a6-c23-02,641072500.0
program_a16-c24-04,482443230.0
program_a12-c16-08,393349980.0
program_a15-c15-02,503555300.0
program_a5-c12-04,414870660.0
program_a5-c9-02,579850800.0
program_a11-c20-07,390366980.0
program_a9-c11-06,414647360.0
program_a1-c27-01,600480260.0
program_a16-c5-05,734991000.0
program_a21-c6-02,557231400.0
program_a24-c31-08,385395600.0
program_a23-c32-02,426115260.0
program_a8-c9-01,833608500.0
program_a13-c31-08,409368740.0
program_a14-c32-02,596554100.0
program_a17-c3-07,500633860.0
program_a1-c4-06,500153000.0
program_a8-c7-04,694636200.0
program_a3-c31-07,415851940.0
program_a21-c8-07,412816260.0
program_a20-c7-09,577237800.0
program_a19-c30-04,405015580.0
program_a2-c30-03,540615200.0
program_a18-c2-07,707909800.0
program_a7-c6-04,509288540.0
program_a10-c9-02,759635200.0
program_a10-c7-07,585699460.0
program_a19-c4-05,507587460.0
program_a11-c30-02,447958940.0
program_a11-c8-09,399260930.0
program_a7-c32-03,401202530.0
program_a7-c8-01,605995600.0
program_a10-c31-06,384794700.0
program_a18-c28-09,375180740.0
program_a13-c28-01,576313300.0
program_a20-c13-01,803683650.0
program_a24-c26-04,491807070.0
program_a20-c14-08,443582370.0
program_a14-c4-06,696399040.0
program_a8-c28-06,388811330.0
program_a10-c19-07,483236450.0
program_a2-c3-07,752434700.0
program_a23-c22-07,402428130.0
program_a21-c12-05,401819500.0
program_a23-c7-01,580472400.0
program_a12-c29-05,446401730.0
program_a22-c23-03,573594100.0
program_a9-c29-02,492006430.0
program_a11-c18-03,491126850.0
